#               x              rho              vx               vy               vx               pre               Bx              By                Bz
  -0.25356770E-01   0.76022930E+00   0.53555130E+00  -0.13380070E+01   0.00000000E+00   0.65836280E+00   0.34266320E+00  -0.34266320E+00   0.00000000E+00
  -0.25256630E-01   0.75956800E+00   0.53623790E+00  -0.13399830E+01   0.00000000E+00   0.65740860E+00   0.34424310E+00  -0.34424310E+00   0.00000000E+00
  -0.25156560E-01   0.75890720E+00   0.53692430E+00  -0.13419500E+01   0.00000000E+00   0.65645570E+00   0.34581370E+00  -0.34581370E+00   0.00000000E+00
  -0.25056540E-01   0.75824700E+00   0.53761040E+00  -0.13439090E+01   0.00000000E+00   0.65550420E+00   0.34737520E+00  -0.34737520E+00   0.00000000E+00
  -0.24956390E-01   0.75758600E+00   0.53829760E+00  -0.13458620E+01   0.00000000E+00   0.65455210E+00   0.34893090E+00  -0.34893090E+00   0.00000000E+00
  -0.24856290E-01   0.75692570E+00   0.53898450E+00  -0.13478070E+01   0.00000000E+00   0.65360150E+00   0.35047770E+00  -0.35047770E+00   0.00000000E+00
  -0.24756260E-01   0.75626580E+00   0.53967120E+00  -0.13497430E+01   0.00000000E+00   0.65265220E+00   0.35201580E+00  -0.35201580E+00   0.00000000E+00
  -0.24656080E-01   0.75560520E+00   0.54035900E+00  -0.13516750E+01   0.00000000E+00   0.65170230E+00   0.35354830E+00  -0.35354830E+00   0.00000000E+00
  -0.24555960E-01   0.75494520E+00   0.54104650E+00  -0.13535990E+01   0.00000000E+00   0.65075380E+00   0.35507220E+00  -0.35507220E+00   0.00000000E+00
  -0.24455910E-01   0.75428580E+00   0.54173380E+00  -0.13555140E+01   0.00000000E+00   0.64980670E+00   0.35658770E+00  -0.35658770E+00   0.00000000E+00
  -0.24355910E-01   0.75362690E+00   0.54242080E+00  -0.13574210E+01   0.00000000E+00   0.64886090E+00   0.35809480E+00  -0.35809480E+00   0.00000000E+00
  -0.24255780E-01   0.75296730E+00   0.54310890E+00  -0.13593240E+01   0.00000000E+00   0.64791470E+00   0.35959670E+00  -0.35959670E+00   0.00000000E+00
  -0.24155700E-01   0.75230820E+00   0.54379680E+00  -0.13612190E+01   0.00000000E+00   0.64696970E+00   0.36109040E+00  -0.36109040E+00   0.00000000E+00
  -0.24055690E-01   0.75164970E+00   0.54448430E+00  -0.13631060E+01   0.00000000E+00   0.64602620E+00   0.36257600E+00  -0.36257600E+00   0.00000000E+00
  -0.23955530E-01   0.75099050E+00   0.54517300E+00  -0.13649890E+01   0.00000000E+00   0.64508210E+00   0.36405670E+00  -0.36405670E+00   0.00000000E+00
  -0.23855430E-01   0.75033180E+00   0.54586150E+00  -0.13668640E+01   0.00000000E+00   0.64413940E+00   0.36552950E+00  -0.36552950E+00   0.00000000E+00
  -0.23755390E-01   0.74967370E+00   0.54654960E+00  -0.13687320E+01   0.00000000E+00   0.64319810E+00   0.36699440E+00  -0.36699440E+00   0.00000000E+00
  -0.23655210E-01   0.74901480E+00   0.54723890E+00  -0.13705970E+01   0.00000000E+00   0.64225620E+00   0.36845460E+00  -0.36845460E+00   0.00000000E+00
  -0.23555100E-01   0.74835660E+00   0.54792790E+00  -0.13724530E+01   0.00000000E+00   0.64131580E+00   0.36990710E+00  -0.36990710E+00   0.00000000E+00
  -0.23455040E-01   0.74769890E+00   0.54861670E+00  -0.13743030E+01   0.00000000E+00   0.64037670E+00   0.37135210E+00  -0.37135210E+00   0.00000000E+00
  -0.23355040E-01   0.74704170E+00   0.54930510E+00  -0.13761450E+01   0.00000000E+00   0.63943890E+00   0.37278960E+00  -0.37278960E+00   0.00000000E+00
  -0.23254900E-01   0.74638380E+00   0.54999470E+00  -0.13779840E+01   0.00000000E+00   0.63850070E+00   0.37422260E+00  -0.37422260E+00   0.00000000E+00
  -0.23154820E-01   0.74572650E+00   0.55068400E+00  -0.13798160E+01   0.00000000E+00   0.63756380E+00   0.37564830E+00  -0.37564830E+00   0.00000000E+00
  -0.23054800E-01   0.74506980E+00   0.55137310E+00  -0.13816410E+01   0.00000000E+00   0.63662830E+00   0.37706670E+00  -0.37706670E+00   0.00000000E+00
  -0.22954640E-01   0.74441230E+00   0.55206320E+00  -0.13834620E+01   0.00000000E+00   0.63569220E+00   0.37848080E+00  -0.37848080E+00   0.00000000E+00
  -0.22854540E-01   0.74375540E+00   0.55275310E+00  -0.13852770E+01   0.00000000E+00   0.63475760E+00   0.37988780E+00  -0.37988780E+00   0.00000000E+00
  -0.22754500E-01   0.74309910E+00   0.55344270E+00  -0.13870850E+01   0.00000000E+00   0.63382430E+00   0.38128780E+00  -0.38128780E+00   0.00000000E+00
  -0.22654320E-01   0.74244200E+00   0.55413350E+00  -0.13888900E+01   0.00000000E+00   0.63289050E+00   0.38268360E+00  -0.38268360E+00   0.00000000E+00
  -0.22554190E-01   0.74178550E+00   0.55482390E+00  -0.13906890E+01   0.00000000E+00   0.63195800E+00   0.38407250E+00  -0.38407250E+00   0.00000000E+00
  -0.22454130E-01   0.74112960E+00   0.55551410E+00  -0.13924810E+01   0.00000000E+00   0.63102700E+00   0.38545470E+00  -0.38545470E+00   0.00000000E+00
  -0.22354120E-01   0.74047430E+00   0.55620410E+00  -0.13942660E+01   0.00000000E+00   0.63009730E+00   0.38683000E+00  -0.38683000E+00   0.00000000E+00
  -0.22253980E-01   0.73981820E+00   0.55689510E+00  -0.13960490E+01   0.00000000E+00   0.62916710E+00   0.38820150E+00  -0.38820150E+00   0.00000000E+00
  -0.22153890E-01   0.73916270E+00   0.55758590E+00  -0.13978250E+01   0.00000000E+00   0.62823830E+00   0.38956630E+00  -0.38956630E+00   0.00000000E+00
  -0.22053870E-01   0.73850780E+00   0.55827630E+00  -0.13995950E+01   0.00000000E+00   0.62731080E+00   0.39092450E+00  -0.39092450E+00   0.00000000E+00
  -0.21953700E-01   0.73785220E+00   0.55896800E+00  -0.14013620E+01   0.00000000E+00   0.62638290E+00   0.39227900E+00  -0.39227900E+00   0.00000000E+00
  -0.21853590E-01   0.73719710E+00   0.55965930E+00  -0.14031230E+01   0.00000000E+00   0.62545630E+00   0.39362700E+00  -0.39362700E+00   0.00000000E+00
  -0.21753540E-01   0.73654260E+00   0.56035030E+00  -0.14048790E+01   0.00000000E+00   0.62453110E+00   0.39496870E+00  -0.39496870E+00   0.00000000E+00
  -0.21653350E-01   0.73588740E+00   0.56104250E+00  -0.14066310E+01   0.00000000E+00   0.62360540E+00   0.39630670E+00  -0.39630670E+00   0.00000000E+00
  -0.21553220E-01   0.73523270E+00   0.56173440E+00  -0.14083780E+01   0.00000000E+00   0.62268110E+00   0.39763850E+00  -0.39763850E+00   0.00000000E+00
  -0.21453150E-01   0.73457870E+00   0.56242610E+00  -0.14101190E+01   0.00000000E+00   0.62175810E+00   0.39896400E+00  -0.39896400E+00   0.00000000E+00
  -0.21353130E-01   0.73392520E+00   0.56311740E+00  -0.14118540E+01   0.00000000E+00   0.62083660E+00   0.40028340E+00  -0.40028340E+00   0.00000000E+00
  -0.21252980E-01   0.73327100E+00   0.56380990E+00  -0.14135860E+01   0.00000000E+00   0.61991450E+00   0.40159940E+00  -0.40159940E+00   0.00000000E+00
  -0.21152890E-01   0.73261730E+00   0.56450210E+00  -0.14153130E+01   0.00000000E+00   0.61899380E+00   0.40290930E+00  -0.40290930E+00   0.00000000E+00
  -0.21052850E-01   0.73196430E+00   0.56519400E+00  -0.14170340E+01   0.00000000E+00   0.61807440E+00   0.40421320E+00  -0.40421320E+00   0.00000000E+00
  -0.20952670E-01   0.73131050E+00   0.56588700E+00  -0.14187530E+01   0.00000000E+00   0.61715460E+00   0.40551380E+00  -0.40551380E+00   0.00000000E+00
  -0.20852550E-01   0.73065730E+00   0.56657980E+00  -0.14204670E+01   0.00000000E+00   0.61623620E+00   0.40680850E+00  -0.40680850E+00   0.00000000E+00
  -0.20752490E-01   0.73000470E+00   0.56727220E+00  -0.14221750E+01   0.00000000E+00   0.61531910E+00   0.40809730E+00  -0.40809730E+00   0.00000000E+00
  -0.20652490E-01   0.72935270E+00   0.56796440E+00  -0.14238770E+01   0.00000000E+00   0.61440340E+00   0.40938040E+00  -0.40938040E+00   0.00000000E+00
  -0.20552350E-01   0.72870000E+00   0.56865780E+00  -0.14255780E+01   0.00000000E+00   0.61348720E+00   0.41066040E+00  -0.41066040E+00   0.00000000E+00
  -0.20452270E-01   0.72804780E+00   0.56935080E+00  -0.14272730E+01   0.00000000E+00   0.61257240E+00   0.41193460E+00  -0.41193460E+00   0.00000000E+00
  -0.20352250E-01   0.72739620E+00   0.57004360E+00  -0.14289630E+01   0.00000000E+00   0.61165900E+00   0.41320320E+00  -0.41320320E+00   0.00000000E+00
  -0.20252080E-01   0.72674390E+00   0.57073740E+00  -0.14306510E+01   0.00000000E+00   0.61074510E+00   0.41446870E+00  -0.41446870E+00   0.00000000E+00
  -0.20151970E-01   0.72609220E+00   0.57143100E+00  -0.14323330E+01   0.00000000E+00   0.60983250E+00   0.41572870E+00  -0.41572870E+00   0.00000000E+00
  -0.20051930E-01   0.72544110E+00   0.57212430E+00  -0.14340110E+01   0.00000000E+00   0.60892130E+00   0.41698320E+00  -0.41698320E+00   0.00000000E+00
  -0.19951740E-01   0.72478920E+00   0.57281880E+00  -0.14356870E+01   0.00000000E+00   0.60800970E+00   0.41823480E+00  -0.41823480E+00   0.00000000E+00
  -0.19851610E-01   0.72413800E+00   0.57351290E+00  -0.14373570E+01   0.00000000E+00   0.60709940E+00   0.41948090E+00  -0.41948090E+00   0.00000000E+00
  -0.19751530E-01   0.72348730E+00   0.57420680E+00  -0.14390230E+01   0.00000000E+00   0.60619050E+00   0.42072160E+00  -0.42072160E+00   0.00000000E+00
  -0.19651520E-01   0.72283720E+00   0.57490040E+00  -0.14406830E+01   0.00000000E+00   0.60528300E+00   0.42195710E+00  -0.42195710E+00   0.00000000E+00
  -0.19551370E-01   0.72218640E+00   0.57559510E+00  -0.14423420E+01   0.00000000E+00   0.60437500E+00   0.42318970E+00  -0.42318970E+00   0.00000000E+00
  -0.19451270E-01   0.72153620E+00   0.57628950E+00  -0.14439960E+01   0.00000000E+00   0.60346840E+00   0.42441710E+00  -0.42441710E+00   0.00000000E+00
  -0.19351230E-01   0.72088660E+00   0.57698370E+00  -0.14456460E+01   0.00000000E+00   0.60256310E+00   0.42563920E+00  -0.42563920E+00   0.00000000E+00
  -0.19251050E-01   0.72023630E+00   0.57767890E+00  -0.14472930E+01   0.00000000E+00   0.60165740E+00   0.42685870E+00  -0.42685870E+00   0.00000000E+00
  -0.19150930E-01   0.71958650E+00   0.57837390E+00  -0.14489360E+01   0.00000000E+00   0.60075310E+00   0.42807300E+00  -0.42807300E+00   0.00000000E+00
  -0.19050870E-01   0.71893740E+00   0.57906860E+00  -0.14505740E+01   0.00000000E+00   0.59985010E+00   0.42928220E+00  -0.42928220E+00   0.00000000E+00
  -0.18950870E-01   0.71828880E+00   0.57976310E+00  -0.14522080E+01   0.00000000E+00   0.59894850E+00   0.43048640E+00  -0.43048640E+00   0.00000000E+00
  -0.18850720E-01   0.71763950E+00   0.58045860E+00  -0.14538400E+01   0.00000000E+00   0.59804640E+00   0.43168800E+00  -0.43168800E+00   0.00000000E+00
  -0.18750640E-01   0.71699090E+00   0.58115380E+00  -0.14554670E+01   0.00000000E+00   0.59714570E+00   0.43288460E+00  -0.43288460E+00   0.00000000E+00
  -0.18650610E-01   0.71634280E+00   0.58184880E+00  -0.14570900E+01   0.00000000E+00   0.59624640E+00   0.43407630E+00  -0.43407630E+00   0.00000000E+00
  -0.18550440E-01   0.71569400E+00   0.58254490E+00  -0.14587110E+01   0.00000000E+00   0.59534660E+00   0.43526540E+00  -0.43526540E+00   0.00000000E+00
  -0.18450330E-01   0.71504580E+00   0.58324070E+00  -0.14603280E+01   0.00000000E+00   0.59444820E+00   0.43644970E+00  -0.43644970E+00   0.00000000E+00
  -0.18350270E-01   0.71439810E+00   0.58393620E+00  -0.14619410E+01   0.00000000E+00   0.59355110E+00   0.43762920E+00  -0.43762920E+00   0.00000000E+00
  -0.18250080E-01   0.71374980E+00   0.58463280E+00  -0.14635520E+01   0.00000000E+00   0.59265370E+00   0.43880620E+00  -0.43880620E+00   0.00000000E+00
  -0.18149950E-01   0.71310210E+00   0.58532920E+00  -0.14651580E+01   0.00000000E+00   0.59175760E+00   0.43997850E+00  -0.43997850E+00   0.00000000E+00
  -0.18049870E-01   0.71245500E+00   0.58602520E+00  -0.14667610E+01   0.00000000E+00   0.59086280E+00   0.44114600E+00  -0.44114600E+00   0.00000000E+00
  -0.17949850E-01   0.71180840E+00   0.58672100E+00  -0.14683590E+01   0.00000000E+00   0.58996940E+00   0.44230890E+00  -0.44230890E+00   0.00000000E+00
  -0.17849690E-01   0.71116120E+00   0.58741790E+00  -0.14699560E+01   0.00000000E+00   0.58907560E+00   0.44346940E+00  -0.44346940E+00   0.00000000E+00
  -0.17749580E-01   0.71051460E+00   0.58811450E+00  -0.14715480E+01   0.00000000E+00   0.58818310E+00   0.44462530E+00  -0.44462530E+00   0.00000000E+00
  -0.17649540E-01   0.70986850E+00   0.58881090E+00  -0.14731370E+01   0.00000000E+00   0.58729200E+00   0.44577660E+00  -0.44577660E+00   0.00000000E+00
  -0.17549350E-01   0.70922180E+00   0.58950830E+00  -0.14747240E+01   0.00000000E+00   0.58640050E+00   0.44692560E+00  -0.44692560E+00   0.00000000E+00
  -0.17449220E-01   0.70857560E+00   0.59020540E+00  -0.14763070E+01   0.00000000E+00   0.58551040E+00   0.44807010E+00  -0.44807010E+00   0.00000000E+00
  -0.17349150E-01   0.70793000E+00   0.59090230E+00  -0.14778860E+01   0.00000000E+00   0.58462160E+00   0.44921010E+00  -0.44921010E+00   0.00000000E+00
  -0.17249140E-01   0.70728510E+00   0.59159890E+00  -0.14794610E+01   0.00000000E+00   0.58373410E+00   0.45034560E+00  -0.45034560E+00   0.00000000E+00
  -0.17148990E-01   0.70663940E+00   0.59229660E+00  -0.14810350E+01   0.00000000E+00   0.58284630E+00   0.45147900E+00  -0.45147900E+00   0.00000000E+00
  -0.17048890E-01   0.70599440E+00   0.59299400E+00  -0.14826050E+01   0.00000000E+00   0.58195980E+00   0.45260790E+00  -0.45260790E+00   0.00000000E+00
  -0.16948850E-01   0.70534990E+00   0.59369110E+00  -0.14841700E+01   0.00000000E+00   0.58107470E+00   0.45373250E+00  -0.45373250E+00   0.00000000E+00
  -0.16848670E-01   0.70470470E+00   0.59438930E+00  -0.14857350E+01   0.00000000E+00   0.58018910E+00   0.45485490E+00  -0.45485490E+00   0.00000000E+00
  -0.16748550E-01   0.70406020E+00   0.59508730E+00  -0.14872960E+01   0.00000000E+00   0.57930500E+00   0.45597300E+00  -0.45597300E+00   0.00000000E+00
  -0.16648490E-01   0.70341620E+00   0.59578500E+00  -0.14888530E+01   0.00000000E+00   0.57842210E+00   0.45708690E+00  -0.45708690E+00   0.00000000E+00
  -0.16548480E-01   0.70277280E+00   0.59648230E+00  -0.14904060E+01   0.00000000E+00   0.57754070E+00   0.45819650E+00  -0.45819650E+00   0.00000000E+00
  -0.16448330E-01   0.70212880E+00   0.59718080E+00  -0.14919580E+01   0.00000000E+00   0.57665880E+00   0.45930400E+00  -0.45930400E+00   0.00000000E+00
  -0.16348240E-01   0.70148530E+00   0.59787900E+00  -0.14935070E+01   0.00000000E+00   0.57577830E+00   0.46040740E+00  -0.46040740E+00   0.00000000E+00
  -0.16248210E-01   0.70084250E+00   0.59857690E+00  -0.14950510E+01   0.00000000E+00   0.57489910E+00   0.46150650E+00  -0.46150650E+00   0.00000000E+00
  -0.16148040E-01   0.70019890E+00   0.59927590E+00  -0.14965950E+01   0.00000000E+00   0.57401960E+00   0.46260370E+00  -0.46260370E+00   0.00000000E+00
  -0.16047920E-01   0.69955600E+00   0.59997470E+00  -0.14981350E+01   0.00000000E+00   0.57314140E+00   0.46369670E+00  -0.46369670E+00   0.00000000E+00
  -0.15947860E-01   0.69891370E+00   0.60067310E+00  -0.14996710E+01   0.00000000E+00   0.57226450E+00   0.46478570E+00  -0.46478570E+00   0.00000000E+00
  -0.15847860E-01   0.69827190E+00   0.60137130E+00  -0.15012040E+01   0.00000000E+00   0.57138900E+00   0.46587060E+00  -0.46587060E+00   0.00000000E+00
  -0.15747720E-01   0.69762950E+00   0.60207050E+00  -0.15027360E+01   0.00000000E+00   0.57051310E+00   0.46695350E+00  -0.46695350E+00   0.00000000E+00
  -0.15647640E-01   0.69698760E+00   0.60276950E+00  -0.15042640E+01   0.00000000E+00   0.56963860E+00   0.46803250E+00  -0.46803250E+00   0.00000000E+00
  -0.15547610E-01   0.69634640E+00   0.60346820E+00  -0.15057880E+01   0.00000000E+00   0.56876540E+00   0.46910750E+00  -0.46910750E+00   0.00000000E+00
  -0.15447440E-01   0.69570450E+00   0.60416800E+00  -0.15073120E+01   0.00000000E+00   0.56789190E+00   0.47018050E+00  -0.47018050E+00   0.00000000E+00
  -0.15347330E-01   0.69506320E+00   0.60486750E+00  -0.15088330E+01   0.00000000E+00   0.56701960E+00   0.47124970E+00  -0.47124970E+00   0.00000000E+00
  -0.15247280E-01   0.69442250E+00   0.60556670E+00  -0.15103490E+01   0.00000000E+00   0.56614880E+00   0.47231490E+00  -0.47231490E+00   0.00000000E+00
  -0.15147280E-01   0.69378240E+00   0.60626570E+00  -0.15118620E+01   0.00000000E+00   0.56527930E+00   0.47337620E+00  -0.47337620E+00   0.00000000E+00
  -0.15047150E-01   0.69314160E+00   0.60696570E+00  -0.15133750E+01   0.00000000E+00   0.56440940E+00   0.47443580E+00  -0.47443580E+00   0.00000000E+00
  -0.14947070E-01   0.69250140E+00   0.60766540E+00  -0.15148840E+01   0.00000000E+00   0.56354080E+00   0.47549140E+00  -0.47549140E+00   0.00000000E+00
  -0.14847040E-01   0.69186180E+00   0.60836490E+00  -0.15163900E+01   0.00000000E+00   0.56267360E+00   0.47654330E+00  -0.47654330E+00   0.00000000E+00
  -0.14746880E-01   0.69122160E+00   0.60906550E+00  -0.15178950E+01   0.00000000E+00   0.56180610E+00   0.47759340E+00  -0.47759340E+00   0.00000000E+00
  -0.14646770E-01   0.69058200E+00   0.60976570E+00  -0.15193960E+01   0.00000000E+00   0.56093990E+00   0.47863970E+00  -0.47863970E+00   0.00000000E+00
  -0.14546730E-01   0.68994290E+00   0.61046570E+00  -0.15208950E+01   0.00000000E+00   0.56007500E+00   0.47968230E+00  -0.47968230E+00   0.00000000E+00
  -0.14446730E-01   0.68930440E+00   0.61116540E+00  -0.15223890E+01   0.00000000E+00   0.55921150E+00   0.48072110E+00  -0.48072110E+00   0.00000000E+00
  -0.14346600E-01   0.68866530E+00   0.61186620E+00  -0.15238840E+01   0.00000000E+00   0.55834760E+00   0.48175820E+00  -0.48175820E+00   0.00000000E+00
  -0.14246520E-01   0.68802680E+00   0.61256670E+00  -0.15253750E+01   0.00000000E+00   0.55748510E+00   0.48279160E+00  -0.48279160E+00   0.00000000E+00
  -0.14146500E-01   0.68738890E+00   0.61326690E+00  -0.15268620E+01   0.00000000E+00   0.55662380E+00   0.48382140E+00  -0.48382140E+00   0.00000000E+00
  -0.14046350E-01   0.68675040E+00   0.61396820E+00  -0.15283500E+01   0.00000000E+00   0.55576230E+00   0.48484950E+00  -0.48484950E+00   0.00000000E+00
  -0.13946240E-01   0.68611240E+00   0.61466930E+00  -0.15298340E+01   0.00000000E+00   0.55490210E+00   0.48587400E+00  -0.48587400E+00   0.00000000E+00
  -0.13846200E-01   0.68547500E+00   0.61537000E+00  -0.15313140E+01   0.00000000E+00   0.55404320E+00   0.48689480E+00  -0.48689480E+00   0.00000000E+00
  -0.13746020E-01   0.68483700E+00   0.61607180E+00  -0.15327950E+01   0.00000000E+00   0.55318400E+00   0.48791410E+00  -0.48791410E+00   0.00000000E+00
  -0.13645890E-01   0.68419960E+00   0.61677340E+00  -0.15342720E+01   0.00000000E+00   0.55232620E+00   0.48892970E+00  -0.48892970E+00   0.00000000E+00
  -0.13545820E-01   0.68356280E+00   0.61747460E+00  -0.15357460E+01   0.00000000E+00   0.55146970E+00   0.48994190E+00  -0.48994190E+00   0.00000000E+00
  -0.13445800E-01   0.68292660E+00   0.61817560E+00  -0.15372170E+01   0.00000000E+00   0.55061450E+00   0.49095050E+00  -0.49095050E+00   0.00000000E+00
  -0.13345640E-01   0.68228970E+00   0.61887760E+00  -0.15386870E+01   0.00000000E+00   0.54975890E+00   0.49195750E+00  -0.49195750E+00   0.00000000E+00
  -0.13245550E-01   0.68165350E+00   0.61957940E+00  -0.15401540E+01   0.00000000E+00   0.54890480E+00   0.49296100E+00  -0.49296100E+00   0.00000000E+00
  -0.13145500E-01   0.68101780E+00   0.62028090E+00  -0.15416180E+01   0.00000000E+00   0.54805190E+00   0.49396110E+00  -0.49396110E+00   0.00000000E+00
  -0.13045320E-01   0.68038150E+00   0.62098350E+00  -0.15430820E+01   0.00000000E+00   0.54719870E+00   0.49495960E+00  -0.49495960E+00   0.00000000E+00
  -0.12945200E-01   0.67974580E+00   0.62168570E+00  -0.15445430E+01   0.00000000E+00   0.54634690E+00   0.49595480E+00  -0.49595480E+00   0.00000000E+00
  -0.12845130E-01   0.67911070E+00   0.62238770E+00  -0.15460010E+01   0.00000000E+00   0.54549640E+00   0.49694640E+00  -0.49694640E+00   0.00000000E+00
  -0.12745120E-01   0.67847620E+00   0.62308940E+00  -0.15474550E+01   0.00000000E+00   0.54464720E+00   0.49793470E+00  -0.49793470E+00   0.00000000E+00
  -0.12644960E-01   0.67784100E+00   0.62379220E+00  -0.15489100E+01   0.00000000E+00   0.54379770E+00   0.49892160E+00  -0.49892160E+00   0.00000000E+00
